id	country	geolocation	level	adm1	location	disastertype	continent
5158	6134	Tajikistan	Khuroson	2	Khatlon	Khuroson	flood	Asia
5159	6134	Tajikistan	Nurobod	2	Tadzhikistan Territories	Nurobod	flood	Asia
5160	6134	Tajikistan	Panj	2	Khatlon	Panj	flood	Asia
5161	6134	Tajikistan	Qumsangir	2	Khatlon	Qumsangir	flood	Asia
5162	6134	Tajikistan	Rasht	2	Tadzhikistan Territories	Rasht	flood	Asia
5163	6134	Tajikistan	Shahrinav	2	Tadzhikistan Territories	Shahrinaw	flood	Asia
5164	6134	Tajikistan	Tursunzoda	2	Tadzhikistan Territories	Tursunzade district	flood	Asia
5165	6135	Tajikistan	Vanj	2	Gorno-Badakhshan	Vanj	earthquake	Asia
5166	6136	Tajikistan	Fayzobod	2	Tadzhikistan Territories	Faizobod	flood	Asia
5167	6136	Tajikistan	Kulob	2	Khatlon	Kulob	flood	Asia
5168	6136	Tajikistan	Muminobod	2	Khatlon	Muminobod	flood	Asia
5169	6136	Tajikistan	Sarband	2	Khatlon	Sarband	flood	Asia
5170	6136	Tajikistan	Shurobod	2	Khatlon	Shurobod	flood	Asia
5171	6136	Tajikistan	Varzob	2	Tadzhikistan Territories	Varzob	flood	Asia
5172	6136	Tajikistan	Vose	2	Khatlon	Vose	flood	Asia
5173	6137	Tajikistan	Baljuvon	2	Khatlon	Baljuvon	flood	Asia
5174	6137	Tajikistan	Kulob	2	Khatlon	Kulyab town	flood	Asia
5175	6137	Tajikistan	Muminobod	2	Khatlon	Muminabad	flood	Asia
5176	6137	Tajikistan	Norak	2	Khatlon	Nurek	flood	Asia
5177	6137	Tajikistan	Shurobod	2	Khatlon	Shuroobod	flood	Asia
5178	6137	Tajikistan	Vose	2	Khatlon	Vose	flood	Asia
5179	6137	Tajikistan	Yovon	2	Khatlon	Yovon	flood	Asia
5180	6138	Tajikistan	Asht	2	Leninabad	Asht	flood	Asia
5181	6138	Tajikistan	Ghonchi	2	Leninabad	Ghonchi	flood	Asia
5182	6138	Tajikistan	Pandjakent	2	Leninabad	Panjikent	flood	Asia
5183	6140	Tajikistan	Nurobod	2	Tadzhikistan Territories	Nurobod	earthquake	Asia
5184	6140	Tajikistan	Rasht	2	Tadzhikistan Territories	Rasht	earthquake	Asia
5185	6140	Tajikistan	Tavildara	2	Tadzhikistan Territories	Tavildara	earthquake	Asia
5186	6141	Tajikistan	Kulob	2	Khatlon	Kulob city	flood	Asia
5187	6141	Tajikistan	Shurobod	2	Khatlon	Shurobod	flood	Asia
5188	6141	Tajikistan	Vose	2	Khatlon	Vose	flood	Asia
5189	6142	Tajikistan	Vahdat	2	Tadzhikistan Territories	Vahdat	flood	Asia
5190	6143	Tajikistan	Jilikul	2	Khatlon	Jilikul	flood	Asia
5191	6143	Tajikistan	Khuroson	2	Khatlon	Khuroson	flood	Asia
5192	6143	Tajikistan	Qabodiyon	2	Khatlon	Qabodiyon	flood	Asia
5193	6143	Tajikistan	Vakhsh	2	Khatlon	Vakhsh	flood	Asia
5194	6144	Tajikistan	Rushon	2	Gorno-Badakhshan	Rushan	flood	Asia
5195	6144	Tajikistan	Shughnon	2	Gorno-Badakhshan	Shugnan	flood	Asia
5196	6144	Tajikistan	Vanj	2	Gorno-Badakhshan	Vanch	flood	Asia
5197	6149	Tanzania	Moshi Urban	2	Kilimanjaro	Moshi	flood	Africa
5198	6149	Tanzania	Rombo	2	Kilimanjaro	Rombo	flood	Africa
5199	6150	Tanzania	Korogwe	2	Tanga	Korogwe	flood	Africa
5200	6150	Tanzania	Lushoto	2	Tanga	Lushoto	flood	Africa
5201	6159	Tanzania	Kinondoni	2	Dar Es Salaam	Dar Es Salam	flood	Africa
5202	6159	Tanzania	Temeke	2	Dar Es Salaam	Temeke	flood	Africa
5203	6161	Tanzania	Nyakato	3	Mwanza	Nyakato	flood	Africa
5204	6161	Tanzania	Nyamagana	2	Mwanza	Mabatini	flood	Africa
5205	6170	Tanzania	Moshi Urban	2	Kilimanjaro	Moshi	flood	Africa
5206	6170	Tanzania	Rombo	2	Kilimanjaro	Kilimandjaro	flood	Africa
5207	6176	Tanzania	Mpwapwa	2	Dodoma	Mpwapwa	flood	Africa
5208	6176	Tanzania	Pandambili	3	Dodoma	Pandambili	flood	Africa
5209	6181	Tanzania	Kilosa	2	Morogoro	Kilosa	flood	Africa
5210	6181	Tanzania	Mvomero	2	Morogoro	Mvomero	flood	Africa
5211	6190	Thailand	Damnoen Saduak	2	Ratchaburi	Damnoen Saduak	flood	Asia
5212	6190	Thailand	Suan Phung	2	Ratchaburi	Suan Phung	flood	Asia
5213	6224	Thailand	Chom Phra	2	Surin	Chom Phra	storm	Asia
5214	6224	Thailand	Samrong Thap	2	Surin	Samrong Thap	storm	Asia
5215	6224	Thailand	Sikhoraphum	2	Surin	Sikhoraphum	storm	Asia
5216	6224	Thailand	Tha Tum	2	Surin	Tha Tum	storm	Asia
5217	6226	Thailand	Bang Saphan	2	Prachuap Khiri Khan	Bang Saphan	flood	Asia
5218	6226	Thailand	Hua Hin	2	Prachuap Khiri Khan	Hua Hin	flood	Asia
5219	6228	Thailand	Khuan Don	2	Satun	Khuan Don	storm	Asia
5220	6228	Thailand	La-Ngu	2	Satun	La-ngu	storm	Asia
5221	6228	Thailand	Tha Phae	2	Satun	Tha Phae	storm	Asia
5222	6231	Thailand	Mae Chan	2	Chiang Rai	Mae Chan	storm	Asia
5223	6231	Thailand	Phan	2	Chiang Rai	Phan	storm	Asia
5224	6232	Thailand	Phop Phra	2	Tak	Phop Phra	storm	Asia
5225	6232	Thailand	Sam Ngao	2	Tak	Sam Ngao	storm	Asia
5226	6234	Thailand	Mae Suai	2	Chiang Rai	Mae Suai	storm	Asia
5227	6234	Thailand	Phan	2	Chiang Rai	Doi Luang	storm	Asia
5228	6240	Thailand	Chom Phra	2	Surin	Chom Phra	flood	Asia
5229	6240	Thailand	K. Phanom Dong Rak	2	Surin	Phanom Dongrak	flood	Asia
5230	6240	Thailand	Na Di	2	Prachin Buri	Na Di	flood	Asia
5231	6240	Thailand	Phaya Mengrai	2	Chiang Rai	Phaya Meng Rai	flood	Asia
5232	6240	Thailand	Phrasat	2	Surin	Prasart	flood	Asia
5233	6240	Thailand	Prachantakham	2	Prachin Buri	Prachantakham	flood	Asia
5234	6242	Thailand	Hua Sai	2	Nakhon Si Thammarat	Hua Sai	flood	Asia
5235	6242	Thailand	Pak Phanang	2	Nakhon Si Thammarat	Pak Phanang	flood	Asia
5236	6242	Thailand	Phra Phrom	2	Nakhon Si Thammarat	Phra Phrom	flood	Asia
5237	6242	Thailand	Pon Phi Pun	2	Nakhon Si Thammarat	Ron Phiboon	flood	Asia
5238	6276	Timor-Leste	Iliomar	2	Lautem	Iliomar	flood	Unknown
5239	6276	Timor-Leste	Los Palos	2	Lautem	Los Palos	flood	Unknown
5240	6276	Timor-Leste	Luro	2	Lautem	Luro	flood	Unknown
5241	6276	Timor-Leste	Mehara	3	Lautem	Mehara	flood	Unknown
5242	6282	Togo	Amou	2	Plateaux	Agou	flood	Africa
5243	6282	Togo	Haho	2	Plateaux	Haho	flood	Africa
5244	6282	Togo	Kloto	2	Plateaux	Kloto	flood	Africa
5245	6282	Togo	Ogou	2	Plateaux	Atakpame	flood	Africa
5246	6282	Togo	Vo	2	Maritime	Vo	flood	Africa
5247	6282	Togo	Zio	2	Maritime	Zio	flood	Africa
5248	6341	Turkey	Horasan	2	Erzurum	Horasan	earthquake	Unknown
5249	6341	Turkey	Pasinler	2	Erzurum	Pasinler	earthquake	Unknown
5250	6356	Turkey	Dinar	2	Afyon	Dinar	earthquake	Unknown
5251	6356	Turkey	Evciler	2	Afyon	Evciler	earthquake	Unknown
5252	6373	Turkey	Orta	2	Cankiri	Orta	earthquake	Unknown
5253	6383	Turkey	Seferihisar	2	Izmir	Seferihisar	earthquake	Unknown
5254	6390	Turkey	Askale	2	Erzurum	Askale	earthquake	Unknown
5255	6403	Turkey	Bismil	2	Diyarbakir	Bismil	flood	Unknown
5256	6409	Turkey	Karakocan	2	Elazig	Basyurt	earthquake	Unknown
5257	6409	Turkey	Kovancilar	2	Elazig	Kovancilar district	earthquake	Unknown
5258	6441	Uganda	Abim	3	Kotido	Abim	flood	Africa
5259	6441	Uganda	Dokolo	2	Lira	Dokolo	flood	Africa
5260	6441	Uganda	Kaabong	3	Kotido	Kaabong	flood	Africa
5261	6441	Uganda	Kole	2	Apac	Kole	flood	Africa
5262	6441	Uganda	Otuke	2	Lira	Otuke	flood	Africa
5263	6441	Uganda	Oyam	2	Apac	Oyam	flood	Africa
5264	6443	Uganda	Abim	3	Kotido	Abim	flood	Africa
5265	6443	Uganda	Kaabong	3	Kotido	Kaabong	flood	Africa
5266	6445	Uganda	Buhweju	2	Bushenyi	Buhweju	flood	Africa
5267	6445	Uganda	Mitooma	3	Bushenyi	Mitooma	flood	Africa
5268	6455	Ukraine	Irshavs'Kyi	2	Transcarpathia	Irshava	flood	Europe
5269	6455	Ukraine	Svaliavs'Kyi	2	Transcarpathia	Svalyava	flood	Europe
5270	6455	Ukraine	Tiachivs'Kyi	2	Transcarpathia	Tyachev	flood	Europe
5271	6466	Ukraine	Mukachivs'Kyi	2	Transcarpathia	Karpaty	flood	Europe
5272	6467	Ukraine	Bohorodchans'Kyi	2	Ivano-Frankivs'k	Bohorodchany	flood	Europe
5273	6467	Ukraine	Kitsmans'Kyi	2	Chernivtsi	Kitsman	flood	Europe
5274	6467	Ukraine	Kolomyis'Kyi	2	Ivano-Frankivs'k	Kolomyyskiy	flood	Europe
5275	6467	Ukraine	Kosivs'Kyi	2	Ivano-Frankivs'k	Kosiv	flood	Europe
5276	6467	Ukraine	Nadvirnians'Kyi	2	Ivano-Frankivs'k	Nadvirna	flood	Europe
5277	6467	Ukraine	Rozhniativs'Kyi	2	Ivano-Frankivs'k	Rozhniativ	flood	Europe
5278	6467	Ukraine	Sniatyns'Kyi	2	Ivano-Frankivs'k	Snyaltynskiy	flood	Europe
5279	6467	Ukraine	Storozhynets'kyi	2	Chernivtsi	Storozhynetskyi	flood	Europe
5280	6467	Ukraine	Tysmenyts'Kyi	2	Ivano-Frankivs'k	Tysmenytsia	flood	Europe
5281	6481	United Kingdom	Powys	2	Wales	Powys	earthquake	Europe
5282	6481	United Kingdom	Wrexham	2	Wales	Wrexham	earthquake	Europe
5283	6493	United Kingdom	Bath And North East Somerset	2	England	Bath And North East Somerset	flood	Europe
5284	6493	United Kingdom	Bristol	2	England	Bristol	flood	Europe
5285	6493	United Kingdom	North Somerset	2	England	North Somerset	flood	Europe
5286	6493	United Kingdom	Northamptonshire	2	England	Northamptonshire	flood	Europe
5287	6493	United Kingdom	South Gloucestershire	2	England	South Gloucestershire	flood	Europe
5288	6493	United Kingdom	Warwickshire	2	England	Warwickshire	flood	Europe
5289	6493	United Kingdom	Worcestershire	2	England	Worcestershire	flood	Europe
5290	6496	United Kingdom	North Yorkshire	2	England	Old Malton	flood	Europe
5291	6496	United Kingdom	South Yorkshire	2	England	North and East Yorkshire	flood	Europe
5292	6496	United Kingdom	York	2	England	Elvington towns	flood	Europe
5293	6499	United Kingdom	Aberdeen	2	Scotland	Aberdeen City	flood	Europe
5294	6499	United Kingdom	Aberdeenshire	2	Scotland	Aberdeenshire	flood	Europe
5295	6499	United Kingdom	Edinburgh	2	Scotland	Edinburgh	flood	Europe
5296	6499	United Kingdom	Moray	2	Scotland	Grampian	flood	Europe
5297	6500	United Kingdom	Devon	2	England	Devonshire	flood	Europe
5298	6500	United Kingdom	East Sussex	2	England	Uckfield	flood	Europe
5299	6500	United Kingdom	Hampshire	2	England	Hampshire	flood	Europe
5300	6500	United Kingdom	Hertfordshire	2	England	Tenterden Rivers	flood	Europe
5301	6500	United Kingdom	Medway	2	England	Medway.	flood	Europe
5302	6500	United Kingdom	North Yorkshire	2	England	Ouse	flood	Europe
5303	6500	United Kingdom	West Sussex	2	England	Sussex	flood	Europe
5304	6501	United Kingdom	East Sussex	2	England	Sussex	storm	Europe
5305	6501	United Kingdom	Hampshire	2	England	Hamphshire	storm	Europe
5306	6501	United Kingdom	West Sussex	2	England	Bognor Regis	storm	Europe
5307	6501	United Kingdom	Wiltshire	2	England	Larkhill	storm	Europe
5308	6502	United Kingdom	Hartlepool	2	England	Hartlepool	flood	Europe
5309	6502	United Kingdom	Middlesbrough	2	England	Middlesbrough	flood	Europe
5310	6502	United Kingdom	Redcar And Cleveland	2	England	Redcar And Cleveland	flood	Europe
5311	6502	United Kingdom	Stockton-On-Tees	2	England	Stockton-On-Tees	flood	Europe
5312	6503	United Kingdom	Cambridgeshire	2	England	Cambridgeshire	flood	Europe
5313	6505	United Kingdom	Cumbria	2	England	Cumbria	flood	Europe
5314	6505	United Kingdom	West Yorkshire	2	England	West Yorkshire	flood	Europe
5315	6508	United Kingdom	Aberdeen	2	Scotland	Aberdeen city	flood	Europe
5316	6508	United Kingdom	Aberdeenshire	2	Scotland	Aboyne	flood	Europe
5317	6508	United Kingdom	Angus	2	Scotland	Angus	flood	Europe
5318	6508	United Kingdom	Cornwall	2	England	Cornwall	flood	Europe
5319	6508	United Kingdom	Devon	2	England	Devonshire	flood	Europe
5320	6508	United Kingdom	Moray	2	Scotland	Craigellachie	flood	Europe
5321	6514	United Kingdom	Derbyshire	2	England	Derbyshire	flood	Europe
5322	6514	United Kingdom	Herefordshire	2	England	Midlands	flood	Europe
5323	6514	United Kingdom	Leicestershire	2	England	Leicestershire	flood	Europe
5324	6514	United Kingdom	Lincolnshire	2	England	Midlands	flood	Europe
5325	6514	United Kingdom	Northamptonshire	2	England	Northamptonshire	flood	Europe
5326	6514	United Kingdom	Nottinghamshire	2	England	Nottinghamshire	flood	Europe
5327	6514	United Kingdom	Rutland	2	England	Rutland	flood	Europe
5328	6514	United Kingdom	Shropshire	2	England	Midlands	flood	Europe
5329	6514	United Kingdom	Staffordshire	2	England	Midlands	flood	Europe
5330	6514	United Kingdom	Warwickshire	2	England	Warwickshire	flood	Europe
5331	6514	United Kingdom	West Midlands	2	England	West Midlands	flood	Europe
5332	6514	United Kingdom	West Yorkshire	2	England	Leeds	flood	Europe
5333	6514	United Kingdom	Worcestershire	2	England	Midlands	flood	Europe
5334	6515	United Kingdom	Gloucestershire	2	England	North Gloucs	flood	Europe
5335	6515	United Kingdom	Kingston Upon Hull	2	England	Hull	flood	Europe
5336	6515	United Kingdom	Lancashire	2	England	Earby	flood	Europe
5337	6515	United Kingdom	Lincolnshire	2	England	Louth	flood	Europe
5338	6515	United Kingdom	Merseyside	2	England	Whiston	flood	Europe
5339	6515	United Kingdom	Norfolk	2	England	Norfolk	flood	Europe
5340	6515	United Kingdom	North Yorkshire	2	England	Ryedale	flood	Europe
5341	6515	United Kingdom	Nottinghamshire	2	England	Nottinghamshire	flood	Europe
5342	6515	United Kingdom	Shropshire	2	England	Shrophire Towns	flood	Europe
5343	6515	United Kingdom	South Yorkshire	2	England	Treeton	flood	Europe
5344	6515	United Kingdom	Staffordshire	2	England	Lichfield	flood	Europe
5345	6515	United Kingdom	West Yorkshire	2	England	Leeds	flood	Europe
5346	6515	United Kingdom	Worcestershire	2	England	Wyre Forest	flood	Europe
5347	6516	United Kingdom	Bath And North East Somerset	2	England	Bath And North East Somerset	flood	Europe
5348	6516	United Kingdom	Bedfordshire	2	England	Bedfordshire	flood	Europe
5349	6516	United Kingdom	Berkshire	2	England	Berkshire	flood	Europe
5350	6516	United Kingdom	Bristol	2	England	Bristol	flood	Europe
5351	6516	United Kingdom	Gloucestershire	2	England	Gloucestershire	flood	Europe
5352	6516	United Kingdom	Herefordshire	2	England	Herefordshire	flood	Europe
5353	6516	United Kingdom	Lincolnshire	2	England	Lincolnshire	flood	Europe
5354	6516	United Kingdom	North Somerset	2	England	North Somerset	flood	Europe
5355	6516	United Kingdom	Oxfordshire	2	England	Oxfordshire	flood	Europe
5356	6516	United Kingdom	South Gloucestershire	2	England	South Gloucestershire	flood	Europe
5357	6516	United Kingdom	Warwickshire	2	England	Warwickshire	flood	Europe
5358	6516	United Kingdom	Wiltshire	2	England	Wiltshire	flood	Europe
5359	6516	United Kingdom	Worcestershire	2	England	Worcestershire	flood	Europe
5360	6517	United Kingdom	Cambridgeshire	2	England	Cambridgeshire	flood	Europe
5361	6517	United Kingdom	Gloucestershire	2	England	Gloucestershire	flood	Europe
5362	6517	United Kingdom	Lancashire	2	England	Lancashire	flood	Europe
5363	6517	United Kingdom	Lincolnshire	2	England	Lincolnshire	flood	Europe
5364	6517	United Kingdom	Merseyside	2	England	Merseyside	flood	Europe
5365	6517	United Kingdom	Shropshire	2	England	Shropshire	flood	Europe
5366	6517	United Kingdom	West Yorkshire	2	England	West Yorkshire	flood	Europe
5367	6517	United Kingdom	Wiltshire	2	England	Wiltshire	flood	Europe
5368	6517	United Kingdom	Worcestershire	2	England	Worcestershire	flood	Europe
5369	6519	United Kingdom	Bridgend	2	Wales	Bridgend	flood	Europe
5370	6519	United Kingdom	Cardiff	2	Wales	Cardiff	flood	Europe
5371	6519	United Kingdom	Herefordshire	2	England	Herefordshire	flood	Europe
5372	6519	United Kingdom	Neath Port Talbot	2	Wales	Port Talbot	flood	Europe
5373	6519	United Kingdom	North Yorkshire	2	England	Ryedale	flood	Europe
5374	6519	United Kingdom	Rhondda, Cynon, Taff	2	Wales	South Glamorga	flood	Europe
5375	6519	United Kingdom	Shropshire	2	England	Shropshire	flood	Europe
5376	6519	United Kingdom	Swansea	2	Wales	Swansea	flood	Europe
5377	6519	United Kingdom	Worcestershire	2	England	Worcestershire	flood	Europe
5378	6520	United Kingdom	Dorset	2	England	Dorset	storm	Europe
5379	6520	United Kingdom	Hampshire	2	England	Hampshire	storm	Europe
5380	6520	United Kingdom	Isle Of Wight	2	England	Isle Of Wight	storm	Europe
5381	6523	United Kingdom	Bath And North East Somerset	2	England	Bath And North East Somerset	flood	Europe
5382	6523	United Kingdom	Berkshire	2	England	Berkshire	flood	Europe
5383	6523	United Kingdom	Bristol	2	England	Bristol	flood	Europe
5384	6523	United Kingdom	Buckinghamshire	2	England	Buckinghamshire	flood	Europe
5385	6523	United Kingdom	Cornwall	2	England	Cornwall	flood	Europe
5386	6523	United Kingdom	Derbyshire	2	England	Derbyshire	flood	Europe
5387	6523	United Kingdom	Devon	2	England	Devonshire	flood	Europe
5388	6523	United Kingdom	Dorset	2	England	Dorsetshire	flood	Europe
5389	6523	United Kingdom	Durham	2	England	Durham	flood	Europe
5390	6523	United Kingdom	East Sussex	2	England	East Sussex	flood	Europe
5391	6523	United Kingdom	Gloucestershire	2	England	Gloucestershire	flood	Europe
5392	6523	United Kingdom	Hampshire	2	England	Hampshire	flood	Europe
5393	6523	United Kingdom	Hartlepool	2	England	Hartlepool	flood	Europe
5394	6523	United Kingdom	Isle Of Wight	2	England	Isle of Wight	flood	Europe
5395	6523	United Kingdom	Leicestershire	2	England	Leicestershire	flood	Europe
5396	6523	United Kingdom	Lincolnshire	2	England	Lincolnshire	flood	Europe
5397	6523	United Kingdom	Middlesbrough	2	England	Middlesbrough	flood	Europe
5398	6523	United Kingdom	North Somerset	2	England	North Somerset	flood	Europe
5399	6523	United Kingdom	Northamptonshire	2	England	Northamptonshire	flood	Europe
5400	6523	United Kingdom	Nottinghamshire	2	England	Nottinghamshire	flood	Europe
5401	6523	United Kingdom	Oxfordshire	2	England	Oxfordshire	flood	Europe
5402	6523	United Kingdom	Redcar And Cleveland	2	England	Redcar And Cleveland	flood	Europe
5403	6523	United Kingdom	Shropshire	2	England	Salop	flood	Europe
5404	6523	United Kingdom	Somerset	2	England	Somersetshire	flood	Europe
5405	6523	United Kingdom	South Gloucestershire	2	England	South Gloucestershire	flood	Europe
5406	6523	United Kingdom	Staffordshire	2	England	Staffordshire	flood	Europe
5407	6523	United Kingdom	Stockton-On-Tees	2	England	Stockton-On-Tees	flood	Europe
5408	6523	United Kingdom	Surrey	2	England	Surrey	flood	Europe
5409	6523	United Kingdom	Tyne And Wear	2	England	Tyne and Wear	flood	Europe
5410	6523	United Kingdom	Warwickshire	2	England	Warwickshire	flood	Europe
5411	6523	United Kingdom	West Midlands	2	England	West Midlands	flood	Europe
5412	6523	United Kingdom	West Sussex	2	England	West Sussex	flood	Europe
5413	6523	United Kingdom	Wiltshire	2	England	Wiltshire	flood	Europe
5414	6523	United Kingdom	Worcestershire	2	England	Hereford and Wor	flood	Europe
5415	6524	United Kingdom	Bedfordshire	2	England	Bedfordshire	flood	Europe
5416	6524	United Kingdom	Cambridgeshire	2	England	Cambridgeshire	flood	Europe
5417	6524	United Kingdom	Cumbria	2	England	Cumbria	flood	Europe
5418	6524	United Kingdom	Derbyshire	2	England	Derbyshire	flood	Europe
5419	6524	United Kingdom	Durham	2	England	Durham	flood	Europe
5420	6524	United Kingdom	East Riding Of Yorkshire	2	England	Hull	flood	Europe
5421	6524	United Kingdom	Hartlepool	2	England	Hartlepool	flood	Europe
5422	6524	United Kingdom	Hertfordshire	2	England	Hertfordshire	flood	Europe
5423	6524	United Kingdom	Lancashire	2	England	Lancashire	flood	Europe
5424	6524	United Kingdom	Leicestershire	2	England	Leicestershire	flood	Europe
5425	6524	United Kingdom	Lincolnshire	2	England	Lincolnshire	flood	Europe
5426	6524	United Kingdom	Merseyside	2	England	Merseyside	flood	Europe
5427	6524	United Kingdom	Middlesbrough	2	England	Middlesbrough	flood	Europe
5428	6524	United Kingdom	Norfolk	2	England	Norfolkshire	flood	Europe
5429	6524	United Kingdom	North East Lincolnshire	2	England	North East Lincolnshire	flood	Europe
5430	6524	United Kingdom	North Lincolnshire	2	England	North Lincolnshire	flood	Europe
5431	6524	United Kingdom	North Yorkshire	2	England	North Yorkshire	flood	Europe
5432	6524	United Kingdom	Northamptonshire	2	England	Northamptonshire	flood	Europe
5433	6524	United Kingdom	Nottinghamshire	2	England	Nottinghamshire	flood	Europe
5434	6524	United Kingdom	Redcar And Cleveland	2	England	Redcar And Cleveland	flood	Europe
5435	6524	United Kingdom	Shropshire	2	England	Salop	flood	Europe
5436	6524	United Kingdom	South Yorkshire	2	England	South Yorkshire	flood	Europe
5437	6524	United Kingdom	Staffordshire	2	England	Staffordshire	flood	Europe
5438	6524	United Kingdom	Stockton-On-Tees	2	England	Stockton-On-Tees	flood	Europe
5439	6524	United Kingdom	Suffolk	2	England	Suffolk	flood	Europe
5440	6524	United Kingdom	Tyne And Wear	2	England	Tyne and Wear	flood	Europe
5441	6524	United Kingdom	Warwickshire	2	England	Warwickshire	flood	Europe
5442	6524	United Kingdom	West Midlands	2	England	West Midlands	flood	Europe
5443	6524	United Kingdom	West Yorkshire	2	England	West Yorkshire	flood	Europe
5444	6524	United Kingdom	Worcestershire	2	England	Hereford and Wor	flood	Europe
5445	6525	United Kingdom	North Yorkshire	2	England	Gilling west	flood	Europe
5446	6525	United Kingdom	Tyne And Wear	2	England	Newburn	flood	Europe
5447	6525	United Kingdom	York	2	England	York	flood	Europe
5448	6526	United Kingdom	Aberdeenshire	2	Scotland	Peterhead	flood	Europe
5449	6526	United Kingdom	Durham	2	England	Durham	flood	Europe
5450	6526	United Kingdom	Glasgow	2	Scotland	Ruchill	flood	Europe
5451	6526	United Kingdom	Hartlepool	2	England	Hartlepool	flood	Europe
5452	6526	United Kingdom	Middlesbrough	2	England	Middlesbrough	flood	Europe
5453	6526	United Kingdom	North Yorkshire	2	England	Ouse	flood	Europe
5454	6526	United Kingdom	Northamptonshire	2	England	Northamptonshire	flood	Europe
5455	6526	United Kingdom	Redcar And Cleveland	2	England	Redcar And Cleveland	flood	Europe
5456	6526	United Kingdom	Stockton-On-Tees	2	England	Stockton-On-Tees	flood	Europe
5457	6526	United Kingdom	Tyne And Wear	2	England	Tyne and Wear	flood	Europe
5458	6527	United Kingdom	Bath And North East Somerset	2	England	Bath And North East Somerset	flood	Europe
5459	6527	United Kingdom	Bristol	2	England	Bristol	flood	Europe
5460	6527	United Kingdom	Cornwall	2	England	Cornwall	flood	Europe
5461	6527	United Kingdom	Devon	2	England	Umberleig	flood	Europe
5462	6527	United Kingdom	Dorset	2	England	Dorsetshire	flood	Europe
5463	6527	United Kingdom	Gloucestershire	2	England	Gloucestershire	flood	Europe
5464	6527	United Kingdom	North Somerset	2	England	North Somerset	flood	Europe
5465	6527	United Kingdom	Somerset	2	England	Somersetshire	flood	Europe
5466	6527	United Kingdom	South Gloucestershire	2	England	South Gloucestershire	flood	Europe
5467	6527	United Kingdom	Wiltshire	2	England	Wiltshire	flood	Europe
5468	6529	United Kingdom	East Riding Of Yorkshire	2	England	East Yorkshire	storm	Europe
5469	6529	United Kingdom	Kingston Upon Hull	2	England	Humber	storm	Europe
5470	6529	United Kingdom	Lincolnshire	2	England	Lincolnshire	storm	Europe
5471	6529	United Kingdom	Norfolk	2	England	Great Yarmouth	storm	Europe
5472	6529	United Kingdom	North East Lincolnshire	2	England	North East Lincolnshire	storm	Europe
5473	6529	United Kingdom	North Lincolnshire	2	England	North Lincolnshire	storm	Europe
5474	6529	United Kingdom	North Yorkshire	2	England	Whitby	storm	Europe
5475	6529	United Kingdom	Suffolk	2	England	Lowestoft	storm	Europe
5476	6530	United Kingdom	East Sussex	2	England	Sussex	storm	Europe
5477	6530	United Kingdom	Surrey	2	England	Surrey	storm	Europe
5478	6530	United Kingdom	West Sussex	2	England	Sussex	storm	Europe
5479	6531	United Kingdom	Devon	2	England	Devonshire	flood	Europe
5480	6531	United Kingdom	Oxfordshire	2	England	Oxfordshire	flood	Europe
5481	6538	United States	Anchorage	2	Alaska	Anchorage	earthquake	North America
5482	6582	United States	Bonneville	2	Idaho	Eastern Idaho	earthquake	North America
5483	6582	United States	Custer	2	Idaho	Borah Peak	earthquake	North America
5484	6592	United States	Morgan	2	Illinois	Meredosia	flood	North America
5485	6593	United States	Macomb	2	Michigan	Macomb	flood	North America
5486	6593	United States	Monroe	2	Michigan	Monroe	flood	North America
5487	6594	United States	San Patricio	2	Texas	San Patricio	flood	North America
5488	6651	United States	Berkeley	2	California	Berkeley	earthquake	North America
5489	6651	United States	San Benito	2	California	Holister	earthquake	North America
5490	6651	United States	San Francisco	2	California	San Francisco	earthquake	North America
5491	6651	United States	San Mateo	2	California	San Mateo	earthquake	North America
5492	6651	United States	Santa Cruz	2	California	Santa Cruz	earthquake	North America
5493	6728	United States	Honolulu	2	Hawaii	Oahu	storm	North America
5494	6728	United States	Kauai	2	Hawaii	Kauai	storm	North America
5495	6741	United States	Boyd	2	Nebraska	Boyd	flood	North America
5496	6741	United States	Butler	2	Nebraska	Butler	flood	North America
5497	6741	United States	Colfax	2	Nebraska	Colfax	flood	North America
5498	6741	United States	Cuming	2	Nebraska	Cuming	flood	North America
5499	6741	United States	Dodge	2	Nebraska	Dodge	flood	North America
5500	6741	United States	Merrick	2	Nebraska	Merrick	flood	North America
5501	6741	United States	Platte	2	Nebraska	Platte	flood	North America
5502	6741	United States	Sarpy	2	Nebraska	Sarpy	flood	North America
5503	6741	United States	Saunders	2	Nebraska	Saunders	flood	North America
5504	6758	United States	Brown	2	Texas	Brownwood	storm	North America
5505	6758	United States	Tom Green	2	Texas	San Angelo	storm	North America
5506	6758	United States	Val Verde	2	Texas	Del Rio	storm	North America
5507	6760	United States	Los Angeles	2	California	Los Angeles	earthquake	North America
5508	6760	United States	Orange	2	California	Orange	earthquake	North America
5509	6760	United States	San Bernardino	2	California	San Bernardino Counties	earthquake	North America
5510	6760	United States	Ventura	2	California	Ventura	earthquake	North America
5511	6767	United States	Galveston	2	Texas	Galveston	flood	North America
5512	6767	United States	Houston	2	Texas	Houston	flood	North America
5513	6772	United States	Dallas	2	Texas	Dallas	storm	North America
5514	6772	United States	Tarrant	2	Texas	Fort Worth	storm	North America
